country,fuel,scenario,year,cf
BEL,gas,Current Policies,2032,0.3355
BEL,gas,Current Policies,2033,0.2763
BEL,gas,Current Policies,2034,0.2172
BEL,gas,Current Policies,2035,0.158
BEL,gas,Current Policies,2036,0.1335
BEL,gas,Current Policies,2037,0.109
BEL,gas,Current Policies,2038,0.0846
BEL,gas,Current Policies,2039,0.0601
BEL,gas,Current Policies,2040,0.0356
BEL,gas,Current Policies,2041,0.0362
BEL,gas,Current Policies,2042,0.0367
BEL,gas,Current Policies,2043,0.0373
BEL,gas,Current Policies,2044,0.0378
BEL,gas,Current Policies,2045,0.0384
BEL,gas,Current Policies,2046,0.0384
BEL,gas,Current Policies,2047,0.0385
BEL,gas,Current Policies,2048,0.0385
BEL,gas,Current Policies,2049,0.0385
BEL,gas,Current Policies,2050,0.0385
BEL,gas,Delayed transition,2020,0.7635
BEL,gas,Delayed transition,2021,0.7646
BEL,gas,Delayed transition,2022,0.7656
BEL,gas,Delayed transition,2023,0.7667
BEL,gas,Delayed transition,2024,0.7677
BEL,gas,Delayed transition,2025,0.7688
BEL,gas,Delayed transition,2026,0.7058
BEL,gas,Delayed transition,2027,0.6428
BEL,gas,Delayed transition,2028,0.5798
BEL,gas,Delayed transition,2029,0.5169
BEL,gas,Delayed transition,2030,0.4539
BEL,gas,Delayed transition,2031,0.3907
BEL,gas,Delayed transition,2032,0.3276
BEL,gas,Delayed transition,2033,0.2645
BEL,gas,Delayed transition,2034,0.2013
BEL,gas,Delayed transition,2035,0.1382
BEL,gas,Delayed transition,2036,0.1161
BEL,gas,Delayed transition,2037,0.0941
BEL,gas,Delayed transition,2038,0.0721
BEL,gas,Delayed transition,2039,0.0501
BEL,gas,Delayed transition,2040,0.0281
BEL,gas,Delayed transition,2041,0.0256
BEL,gas,Delayed transition,2042,0.0231
BEL,gas,Delayed transition,2043,0.0206
BEL,gas,Delayed transition,2044,0.0181
BEL,gas,Delayed transition,2045,0.0156
BEL,gas,Delayed transition,2046,0.0144
BEL,gas,Delayed transition,2047,0.0132
BEL,gas,Delayed transition,2048,0.012
BEL,gas,Delayed transition,2049,0.0107
BEL,gas,Delayed transition,2050,0.0095
BEL,gas,Net Zero 2050,2020,0.7635
BEL,gas,Net Zero 2050,2021,0.7592
BEL,gas,Net Zero 2050,2022,0.755
BEL,gas,Net Zero 2050,2023,0.7507
BEL,gas,Net Zero 2050,2024,0.7464
BEL,gas,Net Zero 2050,2025,0.7421
BEL,gas,Net Zero 2050,2026,0.6308
BEL,gas,Net Zero 2050,2027,0.5195
BEL,gas,Net Zero 2050,2028,0.4082
BEL,gas,Net Zero 2050,2029,0.2969
BEL,gas,Net Zero 2050,2030,0.1856
BEL,gas,Net Zero 2050,2031,0.1516
BEL,gas,Net Zero 2050,2032,0.1177
BEL,gas,Net Zero 2050,2033,0.0837
BEL,gas,Net Zero 2050,2034,0.0498
BEL,gas,Net Zero 2050,2035,0.0158
BEL,gas,Net Zero 2050,2036,0.014
BEL,gas,Net Zero 2050,2037,0.0122
BEL,gas,Net Zero 2050,2038,0.0103
BEL,gas,Net Zero 2050,2039,0.0085
BEL,gas,Net Zero 2050,2040,0.0066
BEL,gas,Net Zero 2050,2041,0.0055
BEL,gas,Net Zero 2050,2042,0.0044
BEL,gas,Net Zero 2050,2043,0.0033
BEL,gas,Net Zero 2050,2044,0.0022
BEL,gas,Net Zero 2050,2045,0.0011
BEL,gas,Net Zero 2050,2046,0.0009
BEL,gas,Net Zero 2050,2047,0.0007
BEL,gas,Net Zero 2050,2048,0.0005
BEL,gas,Net Zero 2050,2049,0.0004
BEL,gas,Net Zero 2050,2050,0.0002
HRV,gas,Current Policies,2020,0.6536
HRV,gas,Current Policies,2021,0.6545
HRV,gas,Current Policies,2022,0.6554
HRV,gas,Current Policies,2023,0.6563
HRV,gas,Current Policies,2024,0.6572
HRV,gas,Current Policies,2025,0.658
HRV,gas,Current Policies,2026,0.6041
HRV,gas,Current Policies,2027,0.5502
HRV,gas,Current Policies,2028,0.4963
HRV,gas,Current Policies,2029,0.4424
HRV,gas,Current Policies,2030,0.3885
HRV,gas,Current Policies,2031,0.3379
HRV,gas,Current Policies,2032,0.2872
HRV,gas,Current Policies,2033,0.2365
HRV,gas,Current Policies,2034,0.1859
HRV,gas,Current Policies,2035,0.1352
HRV,gas,Current Policies,2036,0.1143
HRV,gas,Current Policies,2037,0.0933
HRV,gas,Current Policies,2038,0.0724
HRV,gas,Current Policies,2039,0.0514
HRV,gas,Current Policies,2040,0.0305
HRV,gas,Current Policies,2041,0.031
HRV,gas,Current Policies,2042,0.0314
HRV,gas,Current Policies,2043,0.0319
HRV,gas,Current Policies,2044,0.0324
HRV,gas,Current Policies,2045,0.0329
HRV,gas,Current Policies,2046,0.0329
HRV,gas,Current Policies,2047,0.0329
HRV,gas,Current Policies,2048,0.0329
HRV,gas,Current Policies,2049,0.033
HRV,gas,Current Policies,2050,0.033
HRV,gas,Delayed transition,2020,0.6536
HRV,gas,Delayed transition,2021,0.6545
HRV,gas,Delayed transition,2022,0.6554
HRV,gas,Delayed transition,2023,0.6563
HRV,gas,Delayed transition,2024,0.6572
HRV,gas,Delayed transition,2025,0.658
HRV,gas,Delayed transition,2026,0.6041
HRV,gas,Delayed transition,2027,0.5502
HRV,gas,Delayed transition,2028,0.4963
HRV,gas,Delayed transition,2029,0.4424
HRV,gas,Delayed transition,2030,0.3885
HRV,gas,Delayed transition,2031,0.3345
HRV,gas,Delayed transition,2032,0.2804
HRV,gas,Delayed transition,2033,0.2264
HRV,gas,Delayed transition,2034,0.1723
HRV,gas,Delayed transition,2035,0.1183
HRV,gas,Delayed transition,2036,0.0994
HRV,gas,Delayed transition,2037,0.0806
HRV,gas,Delayed transition,2038,0.0617
HRV,gas,Delayed transition,2039,0.0429
HRV,gas,Delayed transition,2040,0.0241
HRV,gas,Delayed transition,2041,0.0219
HRV,gas,Delayed transition,2042,0.0198
HRV,gas,Delayed transition,2043,0.0176
HRV,gas,Delayed transition,2044,0.0155
HRV,gas,Delayed transition,2045,0.0134
HRV,gas,Delayed transition,2046,0.0123
HRV,gas,Delayed transition,2047,0.0113
HRV,gas,Delayed transition,2048,0.0102
HRV,gas,Delayed transition,2049,0.0092
HRV,gas,Delayed transition,2050,0.0082
HRV,gas,Net Zero 2050,2020,0.6536
HRV,gas,Net Zero 2050,2021,0.6499
HRV,gas,Net Zero 2050,2022,0.6462
HRV,gas,Net Zero 2050,2023,0.6426
HRV,gas,Net Zero 2050,2024,0.6389
HRV,gas,Net Zero 2050,2025,0.6352
HRV,gas,Net Zero 2050,2026,0.54
HRV,gas,Net Zero 2050,2027,0.4447
HRV,gas,Net Zero 2050,2028,0.3494
HRV,gas,Net Zero 2050,2029,0.2541
HRV,gas,Net Zero 2050,2030,0.1588
HRV,gas,Net Zero 2050,2031,0.1298
HRV,gas,Net Zero 2050,2032,0.1007
HRV,gas,Net Zero 2050,2033,0.0717
HRV,gas,Net Zero 2050,2034,0.0426
HRV,gas,Net Zero 2050,2035,0.0136
HRV,gas,Net Zero 2050,2036,0.012
HRV,gas,Net Zero 2050,2037,0.0104
HRV,gas,Net Zero 2050,2038,0.0088
HRV,gas,Net Zero 2050,2039,0.0072
HRV,gas,Net Zero 2050,2040,0.0057
HRV,gas,Net Zero 2050,2041,0.0047
HRV,gas,Net Zero 2050,2042,0.0038
HRV,gas,Net Zero 2050,2043,0.0028
HRV,gas,Net Zero 2050,2044,0.0019
HRV,gas,Net Zero 2050,2045,0.0009
HRV,gas,Net Zero 2050,2046,0.0008
HRV,gas,Net Zero 2050,2047,0.0006
HRV,gas,Net Zero 2050,2048,0.0005
HRV,gas,Net Zero 2050,2049,0.0003
HRV,gas,Net Zero 2050,2050,0.0002
CYP,gas,Current Policies,2020,0.5384
CYP,gas,Current Policies,2021,0.5392
CYP,gas,Current Policies,2022,0.5399
CYP,gas,Current Policies,2023,0.5407
CYP,gas,Current Policies,2024,0.5414
CYP,gas,Current Policies,2025,0.5421
CYP,gas,Current Policies,2026,0.4977
CYP,gas,Current Policies,2027,0.4533
CYP,gas,Current Policies,2028,0.4089
CYP,gas,Current Policies,2029,0.3645
CYP,gas,Current Policies,2030,0.3201
CYP,gas,Current Policies,2031,0.2783
CYP,gas,Current Policies,2032,0.2366
CYP,gas,Current Policies,2033,0.1949
CYP,gas,Current Policies,2034,0.1531
CYP,gas,Current Policies,2035,0.1114
CYP,gas,Current Policies,2036,0.0941
CYP,gas,Current Policies,2037,0.0769
CYP,gas,Current Policies,2038,0.0596
CYP,gas,Current Policies,2039,0.0424
CYP,gas,Current Policies,2040,0.0251
CYP,gas,Current Policies,2041,0.0255
CYP,gas,Current Policies,2042,0.0259
CYP,gas,Current Policies,2043,0.0263
CYP,gas,Current Policies,2044,0.0267
CYP,gas,Current Policies,2045,0.0271
CYP,gas,Current Policies,2046,0.0271
CYP,gas,Current Policies,2047,0.0271
CYP,gas,Current Policies,2048,0.0271
CYP,gas,Current Policies,2049,0.0272
CYP,gas,Current Policies,2050,0.0272
CYP,gas,Delayed transition,2020,0.5384
CYP,gas,Delayed transition,2021,0.5392
CYP,gas,Delayed transition,2022,0.5399
CYP,gas,Delayed transition,2023,0.5407
CYP,gas,Delayed transition,2024,0.5414
CYP,gas,Delayed transition,2025,0.5421
CYP,gas,Delayed transition,2026,0.4977
CYP,gas,Delayed transition,2027,0.4533
CYP,gas,Delayed transition,2028,0.4089
CYP,gas,Delayed transition,2029,0.3645
CYP,gas,Delayed transition,2030,0.3201
CYP,gas,Delayed transition,2031,0.2756
CYP,gas,Delayed transition,2032,0.231
CYP,gas,Delayed transition,2033,0.1865
CYP,gas,Delayed transition,2034,0.142
CYP,gas,Delayed transition,2035,0.0974
CYP,gas,Delayed transition,2036,0.0819
CYP,gas,Delayed transition,2037,0.0664
CYP,gas,Delayed transition,2038,0.0509
CYP,gas,Delayed transition,2039,0.0354
CYP,gas,Delayed transition,2040,0.0198
CYP,gas,Delayed transition,2041,0.0181
CYP,gas,Delayed transition,2042,0.0163
CYP,gas,Delayed transition,2043,0.0145
CYP,gas,Delayed transition,2044,0.0128
CYP,gas,Delayed transition,2045,0.011
CYP,gas,Delayed transition,2046,0.0101
CYP,gas,Delayed transition,2047,0.0093
CYP,gas,Delayed transition,2048,0.0084
CYP,gas,Delayed transition,2049,0.0076
CYP,gas,Delayed transition,2050,0.0067
CYP,gas,Net Zero 2050,2020,0.5384
CYP,gas,Net Zero 2050,2021,0.5354
CYP,gas,Net Zero 2050,2022,0.5324
CYP,gas,Net Zero 2050,2023,0.5294
CYP,gas,Net Zero 2050,2024,0.5264
CYP,gas,Net Zero 2050,2025,0.5233
CYP,gas,Net Zero 2050,2026,0.4448
CYP,gas,Net Zero 2050,2027,0.3664
CYP,gas,Net Zero 2050,2028,0.2879
CYP,gas,Net Zero 2050,2029,0.2094
CYP,gas,Net Zero 2050,2030,0.1309
CYP,gas,Net Zero 2050,2031,0.1069
CYP,gas,Net Zero 2050,2032,0.083
CYP,gas,Net Zero 2050,2033,0.059
CYP,gas,Net Zero 2050,2034,0.0351
CYP,gas,Net Zero 2050,2035,0.0112
CYP,gas,Net Zero 2050,2036,0.0099
CYP,gas,Net Zero 2050,2037,0.0086
CYP,gas,Net Zero 2050,2038,0.0073
CYP,gas,Net Zero 2050,2039,0.006
CYP,gas,Net Zero 2050,2040,0.0047
CYP,gas,Net Zero 2050,2041,0.0039
CYP,gas,Net Zero 2050,2042,0.0031
CYP,gas,Net Zero 2050,2043,0.0023
CYP,gas,Net Zero 2050,2044,0.0015
CYP,gas,Net Zero 2050,2045,0.0007
CYP,gas,Net Zero 2050,2046,0.0006
CYP,gas,Net Zero 2050,2047,0.0005
CYP,gas,Net Zero 2050,2048,0.0004
CYP,gas,Net Zero 2050,2049,0.0003
CYP,gas,Net Zero 2050,2050,0.0001
CZE,gas,Current Policies,2020,0.5852
CZE,gas,Current Policies,2021,0.586
CZE,gas,Current Policies,2022,0.5868
CZE,gas,Current Policies,2023,0.5876
CZE,gas,Current Policies,2024,0.5884
CZE,gas,Current Policies,2025,0.5893
CZE,gas,Current Policies,2026,0.541
CZE,gas,Current Policies,2027,0.4927
CZE,gas,Current Policies,2028,0.4444
CZE,gas,Current Policies,2029,0.3962
CZE,gas,Current Policies,2030,0.3479
CZE,gas,Current Policies,2031,0.3025
CZE,gas,Current Policies,2032,0.2572
CZE,gas,Current Policies,2033,0.2118
CZE,gas,Current Policies,2034,0.1665
CZE,gas,Current Policies,2035,0.1211
CZE,gas,Current Policies,2036,0.1023
CZE,gas,Current Policies,2037,0.0836
CZE,gas,Current Policies,2038,0.0648
CZE,gas,Current Policies,2039,0.0461
CZE,gas,Current Policies,2040,0.0273
CZE,gas,Current Policies,2041,0.0277
CZE,gas,Current Policies,2042,0.0282
CZE,gas,Current Policies,2043,0.0286
CZE,gas,Current Policies,2044,0.029
CZE,gas,Current Policies,2045,0.0294
CZE,gas,Current Policies,2046,0.0295
CZE,gas,Current Policies,2047,0.0295
CZE,gas,Current Policies,2048,0.0295
CZE,gas,Current Policies,2049,0.0295
CZE,gas,Current Policies,2050,0.0295
CZE,gas,Delayed transition,2020,0.5852
CZE,gas,Delayed transition,2021,0.586
CZE,gas,Delayed transition,2022,0.5868
CZE,gas,Delayed transition,2023,0.5876
CZE,gas,Delayed transition,2024,0.5884
CZE,gas,Delayed transition,2025,0.5893
CZE,gas,Delayed transition,2026,0.541
CZE,gas,Delayed transition,2027,0.4927
CZE,gas,Delayed transition,2028,0.4444
CZE,gas,Delayed transition,2029,0.3962
CZE,gas,Delayed transition,2030,0.3479
CZE,gas,Delayed transition,2031,0.2995
CZE,gas,Delayed transition,2032,0.2511
CZE,gas,Delayed transition,2033,0.2027
CZE,gas,Delayed transition,2034,0.1543
CZE,gas,Delayed transition,2035,0.1059
CZE,gas,Delayed transition,2036,0.089
CZE,gas,Delayed transition,2037,0.0722
CZE,gas,Delayed transition,2038,0.0553
CZE,gas,Delayed transition,2039,0.0384
CZE,gas,Delayed transition,2040,0.0216
CZE,gas,Delayed transition,2041,0.0196
CZE,gas,Delayed transition,2042,0.0177
CZE,gas,Delayed transition,2043,0.0158
CZE,gas,Delayed transition,2044,0.0139
CZE,gas,Delayed transition,2045,0.012
CZE,gas,Delayed transition,2046,0.011
CZE,gas,Delayed transition,2047,0.0101
CZE,gas,Delayed transition,2048,0.0092
CZE,gas,Delayed transition,2049,0.0082
CZE,gas,Delayed transition,2050,0.0073
CZE,gas,Net Zero 2050,2020,0.5852
CZE,gas,Net Zero 2050,2021,0.582
CZE,gas,Net Zero 2050,2022,0.5787
CZE,gas,Net Zero 2050,2023,0.5754
CZE,gas,Net Zero 2050,2024,0.5721
CZE,gas,Net Zero 2050,2025,0.5688
CZE,gas,Net Zero 2050,2026,0.4835
CZE,gas,Net Zero 2050,2027,0.3982
CZE,gas,Net Zero 2050,2028,0.3129
CZE,gas,Net Zero 2050,2029,0.2276
CZE,gas,Net Zero 2050,2030,0.1422
CZE,gas,Net Zero 2050,2031,0.1162
CZE,gas,Net Zero 2050,2032,0.0902
CZE,gas,Net Zero 2050,2033,0.0642
CZE,gas,Net Zero 2050,2034,0.0382
CZE,gas,Net Zero 2050,2035,0.0121
CZE,gas,Net Zero 2050,2036,0.0107
CZE,gas,Net Zero 2050,2037,0.0093
CZE,gas,Net Zero 2050,2038,0.0079
CZE,gas,Net Zero 2050,2039,0.0065
CZE,gas,Net Zero 2050,2040,0.0051
CZE,gas,Net Zero 2050,2041,0.0042
CZE,gas,Net Zero 2050,2042,0.0034
CZE,gas,Net Zero 2050,2043,0.0025
CZE,gas,Net Zero 2050,2044,0.0017
CZE,gas,Net Zero 2050,2045,0.0008
CZE,gas,Net Zero 2050,2046,0.0007
CZE,gas,Net Zero 2050,2047,0.0005
CZE,gas,Net Zero 2050,2048,0.0004
CZE,gas,Net Zero 2050,2049,0.0003
CZE,gas,Net Zero 2050,2050,0.0001
DNK,gas,Current Policies,2020,0.2696
DNK,gas,Current Policies,2021,0.2699
DNK,gas,Current Policies,2022,0.2703
DNK,gas,Current Policies,2023,0.2707
DNK,gas,Current Policies,2024,0.2711
DNK,gas,Current Policies,2025,0.2714
DNK,gas,Current Policies,2026,0.2492
DNK,gas,Current Policies,2027,0.227
DNK,gas,Current Policies,2028,0.2047
DNK,gas,Current Policies,2029,0.1825
DNK,gas,Current Policies,2030,0.1603
DNK,gas,Current Policies,2031,0.1394
DNK,gas,Current Policies,2032,0.1185
DNK,gas,Current Policies,2033,0.0976
DNK,gas,Current Policies,2034,0.0767
DNK,gas,Current Policies,2035,0.0558
DNK,gas,Current Policies,2036,0.0471
DNK,gas,Current Policies,2037,0.0385
DNK,gas,Current Policies,2038,0.0299
DNK,gas,Current Policies,2039,0.0212
DNK,gas,Current Policies,2040,0.0126
DNK,gas,Current Policies,2041,0.0128
DNK,gas,Current Policies,2042,0.013
DNK,gas,Current Policies,2043,0.0132
DNK,gas,Current Policies,2044,0.0134
DNK,gas,Current Policies,2045,0.0136
DNK,gas,Current Policies,2046,0.0136
DNK,gas,Current Policies,2047,0.0136
DNK,gas,Current Policies,2048,0.0136
DNK,gas,Current Policies,2049,0.0136
DNK,gas,Current Policies,2050,0.0136
DNK,gas,Delayed transition,2020,0.2696
DNK,gas,Delayed transition,2021,0.2699
DNK,gas,Delayed transition,2022,0.2703
DNK,gas,Delayed transition,2023,0.2707
DNK,gas,Delayed transition,2024,0.2711
DNK,gas,Delayed transition,2025,0.2714
DNK,gas,Delayed transition,2026,0.2492
DNK,gas,Delayed transition,2027,0.227
DNK,gas,Delayed transition,2028,0.2047
DNK,gas,Delayed transition,2029,0.1825
DNK,gas,Delayed transition,2030,0.1603
DNK,gas,Delayed transition,2031,0.138
DNK,gas,Delayed transition,2032,0.1157
DNK,gas,Delayed transition,2033,0.0934
DNK,gas,Delayed transition,2034,0.0711
DNK,gas,Delayed transition,2035,0.0488
DNK,gas,Delayed transition,2036,0.041
DNK,gas,Delayed transition,2037,0.0332
DNK,gas,Delayed transition,2038,0.0255
DNK,gas,Delayed transition,2039,0.0177
DNK,gas,Delayed transition,2040,0.0099
DNK,gas,Delayed transition,2041,0.009
DNK,gas,Delayed transition,2042,0.0082
DNK,gas,Delayed transition,2043,0.0073
DNK,gas,Delayed transition,2044,0.0064
DNK,gas,Delayed transition,2045,0.0055
DNK,gas,Delayed transition,2046,0.0051
DNK,gas,Delayed transition,2047,0.0047
DNK,gas,Delayed transition,2048,0.0042
DNK,gas,Delayed transition,2049,0.0038
DNK,gas,Delayed transition,2050,0.0034
DNK,gas,Net Zero 2050,2020,0.2696
DNK,gas,Net Zero 2050,2021,0.2681
DNK,gas,Net Zero 2050,2022,0.2666
DNK,gas,Net Zero 2050,2023,0.265
DNK,gas,Net Zero 2050,2024,0.2635
DNK,gas,Net Zero 2050,2025,0.262
DNK,gas,Net Zero 2050,2026,0.2227
DNK,gas,Net Zero 2050,2027,0.1834
DNK,gas,Net Zero 2050,2028,0.1441
DNK,gas,Net Zero 2050,2029,0.1048
DNK,gas,Net Zero 2050,2030,0.0655
DNK,gas,Net Zero 2050,2031,0.0535
DNK,gas,Net Zero 2050,2032,0.0415
DNK,gas,Net Zero 2050,2033,0.0296
DNK,gas,Net Zero 2050,2034,0.0176
DNK,gas,Net Zero 2050,2035,0.0056
DNK,gas,Net Zero 2050,2036,0.0049
DNK,gas,Net Zero 2050,2037,0.0043
DNK,gas,Net Zero 2050,2038,0.0036
DNK,gas,Net Zero 2050,2039,0.003
DNK,gas,Net Zero 2050,2040,0.0023
DNK,gas,Net Zero 2050,2041,0.0019
DNK,gas,Net Zero 2050,2042,0.0016
DNK,gas,Net Zero 2050,2043,0.0012
DNK,gas,Net Zero 2050,2044,0.0008
DNK,gas,Net Zero 2050,2045,0.0004
DNK,gas,Net Zero 2050,2046,0.0003
DNK,gas,Net Zero 2050,2047,0.0003
DNK,gas,Net Zero 2050,2048,0.0002
DNK,gas,Net Zero 2050,2049,0.0001
DNK,gas,Net Zero 2050,2050,0.0001
EST,gas,Current Policies,2020,0.0
EST,gas,Current Policies,2021,0.0
EST,gas,Current Policies,2022,0.0
EST,gas,Current Policies,2023,0.0
EST,gas,Current Policies,2024,0.0
EST,gas,Current Policies,2025,0.0
EST,gas,Current Policies,2026,0.0
EST,gas,Current Policies,2027,0.0
EST,gas,Current Policies,2028,0.0
EST,gas,Current Policies,2029,0.0
EST,gas,Current Policies,2030,0.0
EST,gas,Current Policies,2031,0.0
EST,gas,Current Policies,2032,0.0
EST,gas,Current Policies,2033,0.0
EST,gas,Current Policies,2034,0.0
EST,gas,Current Policies,2035,0.0
EST,gas,Current Policies,2036,0.0
EST,gas,Current Policies,2037,0.0
EST,gas,Current Policies,2038,0.0
EST,gas,Current Policies,2039,0.0
EST,gas,Current Policies,2040,0.0
EST,gas,Current Policies,2041,0.0
EST,gas,Current Policies,2042,0.0
EST,gas,Current Policies,2043,0.0
EST,gas,Current Policies,2044,0.0
EST,gas,Current Policies,2045,0.0
EST,gas,Current Policies,2046,0.0
EST,gas,Current Policies,2047,0.0
EST,gas,Current Policies,2048,0.0
EST,gas,Current Policies,2049,0.0
EST,gas,Current Policies,2050,0.0
EST,gas,Delayed transition,2020,0.0
EST,gas,Delayed transition,2021,0.0
EST,gas,Delayed transition,2022,0.0
EST,gas,Delayed transition,2023,0.0
EST,gas,Delayed transition,2024,0.0
EST,gas,Delayed transition,2025,0.0
EST,gas,Delayed transition,2026,0.0
EST,gas,Delayed transition,2027,0.0
EST,gas,Delayed transition,2028,0.0
EST,gas,Delayed transition,2029,0.0
EST,gas,Delayed transition,2030,0.0
EST,gas,Delayed transition,2031,0.0
EST,gas,Delayed transition,2032,0.0
EST,gas,Delayed transition,2033,0.0
EST,gas,Delayed transition,2034,0.0
EST,gas,Delayed transition,2035,0.0
EST,gas,Delayed transition,2036,0.0
EST,gas,Delayed transition,2037,0.0
EST,gas,Delayed transition,2038,0.0
EST,gas,Delayed transition,2039,0.0
EST,gas,Delayed transition,2040,0.0
EST,gas,Delayed transition,2041,0.0
EST,gas,Delayed transition,2042,0.0
EST,gas,Delayed transition,2043,0.0
EST,gas,Delayed transition,2044,0.0
EST,gas,Delayed transition,2045,0.0
EST,gas,Delayed transition,2046,0.0
EST,gas,Delayed transition,2047,0.0
EST,gas,Delayed transition,2048,0.0
EST,gas,Delayed transition,2049,0.0
EST,gas,Delayed transition,2050,0.0
EST,gas,Net Zero 2050,2020,0.0
EST,gas,Net Zero 2050,2021,0.0
EST,gas,Net Zero 2050,2022,0.0
EST,gas,Net Zero 2050,2023,0.0
EST,gas,Net Zero 2050,2024,0.0
EST,gas,Net Zero 2050,2025,0.0
EST,gas,Net Zero 2050,2026,0.0
EST,gas,Net Zero 2050,2027,0.0
EST,gas,Net Zero 2050,2028,0.0
EST,gas,Net Zero 2050,2029,0.0
EST,gas,Net Zero 2050,2030,0.0
EST,gas,Net Zero 2050,2031,0.0
EST,gas,Net Zero 2050,2032,0.0
EST,gas,Net Zero 2050,2033,0.0
EST,gas,Net Zero 2050,2034,0.0
EST,gas,Net Zero 2050,2035,0.0
EST,gas,Net Zero 2050,2036,0.0
EST,gas,Net Zero 2050,2037,0.0
EST,gas,Net Zero 2050,2038,0.0
EST,gas,Net Zero 2050,2039,0.0
EST,gas,Net Zero 2050,2040,0.0
EST,gas,Net Zero 2050,2041,0.0
EST,gas,Net Zero 2050,2042,0.0
EST,gas,Net Zero 2050,2043,0.0
EST,gas,Net Zero 2050,2044,0.0
EST,gas,Net Zero 2050,2045,0.0
EST,gas,Net Zero 2050,2046,0.0
EST,gas,Net Zero 2050,2047,0.0
EST,gas,Net Zero 2050,2048,0.0
EST,gas,Net Zero 2050,2049,0.0
EST,gas,Net Zero 2050,2050,0.0
FIN,gas,Current Policies,2020,0.2481
FIN,gas,Current Policies,2021,0.2484
FIN,gas,Current Policies,2022,0.2487
FIN,gas,Current Policies,2023,0.2491
FIN,gas,Current Policies,2024,0.2494
FIN,gas,Current Policies,2025,0.2498
FIN,gas,Current Policies,2026,0.2293
FIN,gas,Current Policies,2027,0.2088
FIN,gas,Current Policies,2028,0.1884
FIN,gas,Current Policies,2029,0.1679
FIN,gas,Current Policies,2030,0.1475
FIN,gas,Current Policies,2031,0.1282
FIN,gas,Current Policies,2032,0.109
FIN,gas,Current Policies,2033,0.0898
FIN,gas,Current Policies,2034,0.0706
FIN,gas,Current Policies,2035,0.0513
FIN,gas,Current Policies,2036,0.0434
FIN,gas,Current Policies,2037,0.0354
FIN,gas,Current Policies,2038,0.0275
FIN,gas,Current Policies,2039,0.0195
FIN,gas,Current Policies,2040,0.0116
FIN,gas,Current Policies,2041,0.0118
FIN,gas,Current Policies,2042,0.0119
FIN,gas,Current Policies,2043,0.0121
FIN,gas,Current Policies,2044,0.0123
FIN,gas,Current Policies,2045,0.0125
FIN,gas,Current Policies,2046,0.0125
FIN,gas,Current Policies,2047,0.0125
FIN,gas,Current Policies,2048,0.0125
FIN,gas,Current Policies,2049,0.0125
FIN,gas,Current Policies,2050,0.0125
FIN,gas,Delayed transition,2020,0.2481
FIN,gas,Delayed transition,2021,0.2484
FIN,gas,Delayed transition,2022,0.2487
FIN,gas,Delayed transition,2023,0.2491
FIN,gas,Delayed transition,2024,0.2494
FIN,gas,Delayed transition,2025,0.2498
FIN,gas,Delayed transition,2026,0.2293
FIN,gas,Delayed transition,2027,0.2088
FIN,gas,Delayed transition,2028,0.1884
FIN,gas,Delayed transition,2029,0.1679
FIN,gas,Delayed transition,2030,0.1475
FIN,gas,Delayed transition,2031,0.1269
FIN,gas,Delayed transition,2032,0.1064
FIN,gas,Delayed transition,2033,0.0859
FIN,gas,Delayed transition,2034,0.0654
FIN,gas,Delayed transition,2035,0.0449
FIN,gas,Delayed transition,2036,0.0377
FIN,gas,Delayed transition,2037,0.0306
FIN,gas,Delayed transition,2038,0.0234
FIN,gas,Delayed transition,2039,0.0163
FIN,gas,Delayed transition,2040,0.0091
FIN,gas,Delayed transition,2041,0.0083
